mal_id,name,series,genre,rarity,image_url,favorites
161471,Itsuki Nakano,5-toubun no Hanayome,Anime,5,https://cdn.myanimelist.net/images/characters/5/437010.jpg,7844
161472,Nino Nakano,5-toubun no Hanayome,Anime,5,https://cdn.myanimelist.net/images/characters/7/437011.jpg,15036
161470,Ichika Nakano,5-toubun no Hanayome,Anime,4,https://cdn.myanimelist.net/images/characters/12/436646.jpg,3832
161469,Yotsuba Nakano,5-toubun no Hanayome,Anime,5,https://cdn.myanimelist.net/images/characters/8/437009.jpg,5879
160603,Miku Nakano,5-toubun no Hanayome,Anime,5,https://cdn.myanimelist.net/images/characters/15/507743.jpg,21838
173763,History Teacher,5-toubun no Hanayome,Anime,1,https://cdn.myanimelist.net/images/characters/3/389462.jpg,1
173758,Maruo Nakano,5-toubun no Hanayome,Anime,1,https://cdn.myanimelist.net/images/characters/8/433653.jpg,28
173759,Otori,5-toubun no Hanayome,Anime,1,https://cdn.myanimelist.net/images/characters/11/389458.jpg,1
173760,PE Teacher,5-toubun no Hanayome,Anime,1,https://cdn.myanimelist.net/images/characters/14/389459.jpg,1
166779,Raiha Uesugi,5-toubun no Hanayome,Anime,1,https://cdn.myanimelist.net/images/characters/8/384122.jpg,175
173762,Yamada,5-toubun no Hanayome,Anime,1,https://cdn.myanimelist.net/images/characters/9/389461.jpg,2
217523,Ebata,5-toubun no Hanayome ∬,Anime,1,https://cdn.myanimelist.net/images/characters/9/492104.jpg,1
191900,Revival's Manager,5-toubun no Hanayome ∬,Anime,1,https://cdn.myanimelist.net/images/characters/12/472104.jpg,3
214385,Takebayashi,5-toubun no Hanayome ∬,Anime,1,https://cdn.myanimelist.net/images/characters/8/495850.jpg,2
169383,Yuusuke Takeda,5-toubun no Hanayome ∬,Anime,1,https://cdn.myanimelist.net/images/characters/9/579454.jpg,3
217526,Tsubaki,5-toubun no Hanayome ∬,Anime,1,https://cdn.myanimelist.net/images/characters/9/492107.jpg,1
185061,Rena Nakano,5-toubun no Hanayome Movie,Anime,1,https://cdn.myanimelist.net/images/characters/9/495863.jpg,12
55843,Hime Haruno,Acchi Kocchi,Anime,1,https://cdn.myanimelist.net/images/characters/11/161545.jpg,86
55847,Sakaki Inui,Acchi Kocchi,Anime,1,https://cdn.myanimelist.net/images/characters/10/171001.jpg,28
55845,Mayoi Katase,Acchi Kocchi,Anime,1,https://cdn.myanimelist.net/images/characters/15/170999.jpg,152
55839,Tsumiki Miniwa,Acchi Kocchi,Anime,3,https://cdn.myanimelist.net/images/characters/5/161551.jpg,1774
55841,Io Otonashi,Acchi Kocchi,Anime,2,https://cdn.myanimelist.net/images/characters/9/161507.jpg,515
60503,Miiko Inui,Acchi Kocchi,Anime,1,https://cdn.myanimelist.net/images/characters/5/161563.jpg,17
60507,Kana Miyama,Acchi Kocchi,Anime,1,https://cdn.myanimelist.net/images/characters/6/161567.jpg,4
60509,Kyouya Saibara,Acchi Kocchi,Anime,1,https://cdn.myanimelist.net/images/characters/2/161569.jpg,7
60505,Saki Sakimori,Acchi Kocchi,Anime,1,https://cdn.myanimelist.net/images/characters/11/161565.jpg,12
60511,Kikue Sakuragawa,Acchi Kocchi,Anime,1,https://cdn.myanimelist.net/images/characters/10/161571.jpg,8
150916,Reina Aharen,Aharen-san wa Hakarenai,Anime,2,https://cdn.myanimelist.net/images/characters/7/370529.jpg,676
150918, Raidou,Aharen-san wa Hakarenai,Anime,1,https://cdn.myanimelist.net/images/characters/10/342208.jpg,185
186395,Eru Aharen,Aharen-san wa Hakarenai,Anime,1,https://cdn.myanimelist.net/images/characters/5/474769.jpg,22
186390,Futaba,Aharen-san wa Hakarenai,Anime,1,https://cdn.myanimelist.net/images/characters/2/597246.jpg,4
184667,Miyahira-sensei,Aharen-san wa Hakarenai,Anime,1,https://cdn.myanimelist.net/images/characters/6/476738.jpg,4
184663,Mitsuki Ooshiro,Aharen-san wa Hakarenai,Anime,1,https://cdn.myanimelist.net/images/characters/13/459768.jpg,19
206293,Younger Sister Raidou,Aharen-san wa Hakarenai,Anime,1,https://cdn.myanimelist.net/images/characters/11/465090.jpg,7
209888,Raidou's Mother,Aharen-san wa Hakarenai,Anime,1,https://cdn.myanimelist.net/images/characters/16/476743.jpg,1
184665,Hanako Satou,Aharen-san wa Hakarenai,Anime,1,https://cdn.myanimelist.net/images/characters/6/462996.jpg,6
204012,Toubaru-sensei,Aharen-san wa Hakarenai,Anime,1,https://cdn.myanimelist.net/images/characters/3/476739.jpg,37
209025,Ai Aharen,Aharen-san wa Hakarenai Season 2,Anime,1,https://cdn.myanimelist.net/images/characters/15/594322.jpg,1
184666,Riku Tamanaha,Aharen-san wa Hakarenai Season 2,Anime,1,https://cdn.myanimelist.net/images/characters/4/573186.jpg,20
187749,Yumiella Dolkness,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,Anime,2,https://cdn.myanimelist.net/images/characters/11/554375.jpg,541
187757,Adolf,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,Anime,1,https://cdn.myanimelist.net/images/characters/4/539693.jpg,1
187756,Alicia Ehnleit,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,Anime,1,https://cdn.myanimelist.net/images/characters/16/521711.jpg,5
234463,Eleanora Hillrose,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,Anime,1,https://cdn.myanimelist.net/images/characters/11/521715.jpg,19
245784,Maou,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,Anime,1,https://cdn.myanimelist.net/images/characters/5/543515.jpg,3
187751,Rita,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,Anime,1,https://cdn.myanimelist.net/images/characters/14/540268.jpg,2
245459,Sara,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,Anime,1,https://cdn.myanimelist.net/images/characters/5/543076.jpg,1
22370,Yuri Nakamura,Angel Beats!,Anime,4,https://cdn.myanimelist.net/images/characters/7/119951.jpg,3194
22369,Kanade Tachibana,Angel Beats!,Anime,5,https://cdn.myanimelist.net/images/characters/10/289337.jpg,14181
24508, Fujimaki,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/14/85508.jpg,10
24503,Hideki Hinata,Angel Beats!,Anime,3,https://cdn.myanimelist.net/images/characters/7/87904.jpg,1248
24513,Hisako,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/2/98688.jpg,34
38508,Hitomi,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/9/105844.jpg,3
33498, Igarashi,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/9/93932.jpg,2
24516,Miyuki Irie,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/7/95171.jpg,18
24512,Masami Iwasawa,Angel Beats!,Anime,3,https://cdn.myanimelist.net/images/characters/12/117224.jpg,1675
24510,Godan Matsushita,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/9/95169.jpg,9
24505, Noda,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/10/85250.jpg,114
144213,Old Teacher,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/15/326909.jpg,1
24511, Ooyama,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/3/85574.jpg,34
32965,Hatsune Otonashi,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/12/383376.jpg,18
33065, Saitou,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/10/89658.jpg,1
24517,Shiori Sekine,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/3/121577.jpg,12
24506, Shiina,Angel Beats!,Anime,2,https://cdn.myanimelist.net/images/characters/5/96113.jpg,572
24504, Takamatsu,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/11/85509.jpg,45
32480, Takeyama,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/5/92196.jpg,17
24515,Yui,Angel Beats!,Anime,4,https://cdn.myanimelist.net/images/characters/11/150391.jpg,3111
24507, Yusa,Angel Beats!,Anime,1,https://cdn.myanimelist.net/images/characters/12/97507.jpg,36
91277,Danshi A,Angel Beats! Another Epilogue,Anime,1,https://cdn.myanimelist.net/images/characters/6/219219.jpg,2
158575,Hizume Arima,Anima Yell!,Anime,1,https://cdn.myanimelist.net/images/characters/2/349447.jpg,15
158574,Kohane Hatoya,Anima Yell!,Anime,1,https://cdn.myanimelist.net/images/characters/6/349442.jpg,35
158576,Uki Sawatari,Anima Yell!,Anime,1,https://cdn.myanimelist.net/images/characters/11/349446.jpg,18
158577,Kotetsu Tatejima,Anima Yell!,Anime,1,https://cdn.myanimelist.net/images/characters/7/349445.jpg,17
162663,Kana Ushiku,Anima Yell!,Anime,1,https://cdn.myanimelist.net/images/characters/16/359787.jpg,10
165355,Basket Senpai,Anima Yell!,Anime,1,https://cdn.myanimelist.net/images/characters/10/365648.jpg,1
165004, Inukai,Anima Yell!,Anime,1,https://cdn.myanimelist.net/images/characters/13/365649.jpg,1
165357,Kateika-bu Buchou,Anima Yell!,Anime,1,https://cdn.myanimelist.net/images/characters/16/365650.jpg,1
165360,Tamako Nekoya,Anima Yell!,Anime,1,https://cdn.myanimelist.net/images/characters/16/365651.jpg,1
165358,Akane Sawatari,Anima Yell!,Anime,1,https://cdn.myanimelist.net/images/characters/5/365653.jpg,1
137663,Ren Ekoda,Anne Happy♪,Anime,1,https://cdn.myanimelist.net/images/characters/2/374087.jpg,43
137662,Hibiki Hagyuu,Anne Happy♪,Anime,1,https://cdn.myanimelist.net/images/characters/4/302614.jpg,16
137659,An Hanakoizumi,Anne Happy♪,Anime,1,https://cdn.myanimelist.net/images/characters/9/302617.jpg,97
137660,Ruri Hibarigaoka,Anne Happy♪,Anime,1,https://cdn.myanimelist.net/images/characters/11/302616.jpg,64
137661,Botan Kumegawa,Anne Happy♪,Anime,1,https://cdn.myanimelist.net/images/characters/5/302615.jpg,60
140728,Sakura Hanakoizumi,Anne Happy♪,Anime,1,https://cdn.myanimelist.net/images/characters/10/305026.jpg,1
138267, Kodaira,Anne Happy♪,Anime,1,https://cdn.myanimelist.net/images/characters/14/304008.jpg,4
141848,Saginomiya,Anne Happy♪,Anime,1,https://cdn.myanimelist.net/images/characters/5/306925.jpg,1
141849,Tsubaki Sayama,Anne Happy♪,Anime,1,https://cdn.myanimelist.net/images/characters/16/306926.jpg,2
40593,Naruko Anjou,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Anime,3,https://cdn.myanimelist.net/images/characters/10/121622.jpg,1364
40596,Tetsudou Hisakawa,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Anime,2,https://cdn.myanimelist.net/images/characters/2/118996.jpg,621
40592,Meiko Honma,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Anime,5,https://cdn.myanimelist.net/images/characters/16/115711.jpg,5108
40595,Chiriko Tsurumi,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Anime,1,https://cdn.myanimelist.net/images/characters/9/118055.jpg,222
41944,Aki,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Anime,1,https://cdn.myanimelist.net/images/characters/2/115768.jpg,7
42863,Irene Honma,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Anime,1,https://cdn.myanimelist.net/images/characters/14/117116.jpg,3
42943,Touko Yadomi,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Anime,1,https://cdn.myanimelist.net/images/characters/8/117122.jpg,7
176800,Ruri Ichigyou,Another World,Anime,2,https://cdn.myanimelist.net/images/characters/4/411738.jpg,306
176802,Misuzu Kadenokouji,Another World,Anime,1,https://cdn.myanimelist.net/images/characters/13/440600.jpg,7
208114,Yiyi Xu,Another World,Anime,1,https://cdn.myanimelist.net/images/characters/8/492682.jpg,1
173698,Ayanami,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/12/396119.jpg,170
173697,Javelin,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/15/464822.jpg,74
171804,Laffey,Azur Lane: Bisoku Zenshin!,Anime,2,https://cdn.myanimelist.net/images/characters/3/437855.jpg,393
174536,Z23,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/9/395548.jpg,123
193299,Admiral Graf Spee,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/12/441665.jpg,29
175448,Akashi,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/2/418787.jpg,40
212900,Ark Royal,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/2/481793.jpg,2
174027,Baltimore,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/13/418788.jpg,30
173261,Belfast,Azur Lane: Bisoku Zenshin!,Anime,2,https://cdn.myanimelist.net/images/characters/8/496951.jpg,313
179600,Bismarck,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/5/403970.jpg,116
226251,Bremerton,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/14/551703.jpg,5
191265,Dunkerque,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/13/437569.jpg,6
191314,Formidable,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/2/437984.jpg,67
226240,Gascogne,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/5/505527.jpg,1
226478,Graf Zeppelin,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/16/505859.jpg,2
174913,Honolulu,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/2/462229.jpg,18
194840,Little Bel,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/7/453663.jpg,3
174657,Mikasa,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/11/437334.jpg,9
193297,Minneapolis,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/10/437570.jpg,5
175403,Nagato,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/16/478758.jpg,42
193862,North Carolina,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/11/441664.jpg,5
174202,Prinz Eugen,Azur Lane: Bisoku Zenshin!,Anime,2,https://cdn.myanimelist.net/images/characters/5/391270.jpg,679
174385,Shoukaku,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/2/462286.jpg,35
204987,St. Louis,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/7/462230.jpg,6
193264,Taihou,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/3/437333.jpg,112
197894,Washington,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/5/452967.jpg,1
175214,Yukikaze,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/4/409621.jpg,16
174386,Zuikaku,Azur Lane: Bisoku Zenshin!,Anime,1,https://cdn.myanimelist.net/images/characters/11/462682.jpg,31
209660,Rura Ruriha,Bad Girl,Anime,1,https://cdn.myanimelist.net/images/characters/4/578218.jpg,3
209659,Suzu Suzukaze,Bad Girl,Anime,1,https://cdn.myanimelist.net/images/characters/9/578219.jpg,15
209657,Yuu Yuutani,Bad Girl,Anime,1,https://cdn.myanimelist.net/images/characters/2/578284.jpg,10
209661,Kiyoraka Sumiki,Bad Girl,Anime,1,https://cdn.myanimelist.net/images/characters/5/588041.jpg,1
22052,Mayoi Hachikuji,Bakemonogatari,Anime,5,https://cdn.myanimelist.net/images/characters/5/222381.jpg,7384
22055,Tsubasa Hanekawa,Bakemonogatari,Anime,5,https://cdn.myanimelist.net/images/characters/3/288080.jpg,11105
22054,Suruga Kanbaru,Bakemonogatari,Anime,5,https://cdn.myanimelist.net/images/characters/11/222449.jpg,5022
22050,Nadeko Sengoku,Bakemonogatari,Anime,5,https://cdn.myanimelist.net/images/characters/2/264877.jpg,4732
22037,Hitagi Senjougahara,Bakemonogatari,Anime,5,https://cdn.myanimelist.net/images/characters/11/287902.jpg,40892
24194,Karen Araragi,Bakemonogatari,Anime,3,https://cdn.myanimelist.net/images/characters/9/295367.jpg,1676
24195,Tsukihi Araragi,Bakemonogatari,Anime,3,https://cdn.myanimelist.net/images/characters/12/302728.jpg,1345
42362,Dramaturgie,Bakemonogatari,Anime,1,https://cdn.myanimelist.net/images/characters/14/299492.jpg,6
42364,Guillotinecutter,Bakemonogatari,Anime,1,https://cdn.myanimelist.net/images/characters/4/299490.jpg,14
23602,Shinobu Oshino,Bakemonogatari,Anime,5,https://cdn.myanimelist.net/images/characters/16/234167.jpg,33016
22552,Meme Oshino,Bakemonogatari,Anime,4,https://cdn.myanimelist.net/images/characters/7/532734.jpg,3673
32509,Father Senjougahara,Bakemonogatari,Anime,1,https://cdn.myanimelist.net/images/characters/11/149571.jpg,26
206276,Hitori Gotou,Bocchi the Rock!,Anime,5,https://cdn.myanimelist.net/images/characters/8/491455.jpg,16222
206277,Nijika Ijichi,Bocchi the Rock!,Anime,4,https://cdn.myanimelist.net/images/characters/16/491305.jpg,2697
206279,Ikuyo Kita,Bocchi the Rock!,Anime,4,https://cdn.myanimelist.net/images/characters/10/509914.jpg,2675
206278,Ryou Yamada,Bocchi the Rock!,Anime,5,https://cdn.myanimelist.net/images/characters/16/491303.jpg,4707
218571,Futari Gotou,Bocchi the Rock!,Anime,1,https://cdn.myanimelist.net/images/characters/10/493791.jpg,121
218555,Michiyo Gotou,Bocchi the Rock!,Anime,1,https://cdn.myanimelist.net/images/characters/6/493792.jpg,44
218572,Naoki Gotou,Bocchi the Rock!,Anime,1,https://cdn.myanimelist.net/images/characters/13/492128.jpg,47
206280,Kikuri Hiroi,Bocchi the Rock!,Anime,4,https://cdn.myanimelist.net/images/characters/4/493846.jpg,2278
224568,Hitori's Fan #1,Bocchi the Rock!,Anime,1,https://cdn.myanimelist.net/images/characters/15/502073.jpg,12
224569,Hitori's Fan #2,Bocchi the Rock!,Anime,1,https://cdn.myanimelist.net/images/characters/6/502074.jpg,8
218547,Seika Ijichi,Bocchi the Rock!,Anime,2,https://cdn.myanimelist.net/images/characters/6/491306.jpg,367
206282,Shima Iwashita,Bocchi the Rock!,Anime,1,https://cdn.myanimelist.net/images/characters/10/496317.jpg,7
222760,Music Store Clerk,Bocchi the Rock!,Anime,1,https://cdn.myanimelist.net/images/characters/4/498278.jpg,4
219766,PA-san,Bocchi the Rock!,Anime,2,https://cdn.myanimelist.net/images/characters/3/502200.jpg,459
206281,Eliza Shimizu,Bocchi the Rock!,Anime,1,https://cdn.myanimelist.net/images/characters/3/496316.jpg,17
221472,Ginjirou Yoshida,Bocchi the Rock!,Anime,1,https://cdn.myanimelist.net/images/characters/6/500635.jpg,6
148394,Fumino Furuhashi,Bokutachi wa Benkyou ga Dekinai,Anime,4,https://cdn.myanimelist.net/images/characters/9/363075.jpg,2984
154056,Mafuyu Kirisu,Bokutachi wa Benkyou ga Dekinai,Anime,3,https://cdn.myanimelist.net/images/characters/13/492159.jpg,1745
157374,Asumi Kominami,Bokutachi wa Benkyou ga Dekinai,Anime,2,https://cdn.myanimelist.net/images/characters/11/409042.jpg,422
148393,Rizu Ogata,Bokutachi wa Benkyou ga Dekinai,Anime,2,https://cdn.myanimelist.net/images/characters/6/363076.jpg,489
150193,Uruka Takemoto,Bokutachi wa Benkyou ga Dekinai,Anime,2,https://cdn.myanimelist.net/images/characters/3/363074.jpg,520
173711,Chiyoko Amada,Bokutachi wa Benkyou ga Dekinai,Anime,1,https://cdn.myanimelist.net/images/characters/2/389252.jpg,3
173653,Shizuru Furuhashi,Bokutachi wa Benkyou ga Dekinai,Anime,1,https://cdn.myanimelist.net/images/characters/15/399541.jpg,24
177663,Himura,Bokutachi wa Benkyou ga Dekinai,Anime,1,https://cdn.myanimelist.net/images/characters/15/399546.jpg,1
173658,Kashima,Bokutachi wa Benkyou ga Dekinai,Anime,1,https://cdn.myanimelist.net/images/characters/4/389025.jpg,4
170247,Ayuko Kawase,Bokutachi wa Benkyou ga Dekinai,Anime,1,https://cdn.myanimelist.net/images/characters/16/379195.jpg,1
173651,Soujiro Kominami,Bokutachi wa Benkyou ga Dekinai,Anime,1,https://cdn.myanimelist.net/images/characters/11/389018.jpg,3
173659,Machiko,Bokutachi wa Benkyou ga Dekinai,Anime,1,https://cdn.myanimelist.net/images/characters/7/389027.jpg,3
173713,Mikuni,Bokutachi wa Benkyou ga Dekinai,Anime,1,https://cdn.myanimelist.net/images/characters/10/399067.jpg,2
162186,Sawako Sekijou,Bokutachi wa Benkyou ga Dekinai,Anime,1,https://cdn.myanimelist.net/images/characters/11/385495.jpg,43
173660,Teruaki Yuiga,Bokutachi wa Benkyou ga Dekinai,Anime,1,https://cdn.myanimelist.net/images/characters/10/389028.jpg,1
170632,Mizuki Yuiga,Bokutachi wa Benkyou ga Dekinai,Anime,1,https://cdn.myanimelist.net/images/characters/9/399542.jpg,26
173665,Hanae Yuiga,Bokutachi wa Benkyou ga Dekinai,Anime,1,https://cdn.myanimelist.net/images/characters/6/389043.jpg,2
3120,Tomoyo Daidouji,Cardcaptor Sakura,Anime,3,https://cdn.myanimelist.net/images/characters/7/55687.jpg,1826
2897,Keroberos,Cardcaptor Sakura,Anime,3,https://cdn.myanimelist.net/images/characters/10/72106.jpg,1111
2671,Sakura Kinomoto,Cardcaptor Sakura,Anime,5,https://cdn.myanimelist.net/images/characters/5/86417.jpg,5910
3029,Shaoran Li,Cardcaptor Sakura,Anime,4,https://cdn.myanimelist.net/images/characters/7/234415.jpg,2382
3617,Nakuru Akizuki,Cardcaptor Sakura,Anime,1,https://cdn.myanimelist.net/images/characters/12/240841.jpg,20
29244,Sonomi Daidouji,Cardcaptor Sakura,Anime,1,https://cdn.myanimelist.net/images/characters/13/75608.jpg,5
3615,Nadeshiko Kinomoto,Cardcaptor Sakura,Anime,1,https://cdn.myanimelist.net/images/characters/6/70016.jpg,33
6768,Meiling Li,Cardcaptor Sakura,Anime,1,https://cdn.myanimelist.net/images/characters/5/70024.jpg,170
50347,Maki Matsumoto,Cardcaptor Sakura,Anime,1,https://cdn.myanimelist.net/images/characters/14/138111.jpg,3
89861,Makiko Midori,Cardcaptor Sakura,Anime,1,https://cdn.myanimelist.net/images/characters/5/287580.jpg,5
7134,Chiharu Mihara,Cardcaptor Sakura,Anime,1,https://cdn.myanimelist.net/images/characters/12/55199.jpg,5
3616,Kaho Mizuki,Cardcaptor Sakura,Anime,1,https://cdn.myanimelist.net/images/characters/16/91336.jpg,15
5771,Rika Sasaki,Cardcaptor Sakura,Anime,1,https://cdn.myanimelist.net/images/characters/15/78561.jpg,5
8874,Yuuki Tachibana,Cardcaptor Sakura,Anime,1,https://cdn.myanimelist.net/images/characters/11/75611.jpg,31
7139,Naoko Yanagisawa,Cardcaptor Sakura,Anime,1,https://cdn.myanimelist.net/images/characters/14/55198.jpg,3
3613,Yue,Cardcaptor Sakura,Anime,2,https://cdn.myanimelist.net/images/characters/8/55157.jpg,694
124037,Yusa Kurobane,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/7/288018.jpg,202
129120,Ayumi Otosaka,Charlotte,Anime,2,https://cdn.myanimelist.net/images/characters/4/288021.jpg,609
122211,Nao Tomori,Charlotte,Anime,5,https://cdn.myanimelist.net/images/characters/10/288020.jpg,10147
133457, Furuki,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/15/291758.jpg,1
133296, Kijima,Charlotte,Anime,1,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,1
133140, Konishi,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/10/291025.jpg,4
131406,Kouta,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/8/288014.jpg,2
129119,Misa Kurobane,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/5/287688.jpg,221
132890, Maedomari,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/3/291755.jpg,22
133069, Medoki,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/13/291757.jpg,3
130922, Mishima,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/5/291082.jpg,3
133141, Oikawa,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/10/291026.jpg,1
132718,Ryuuya,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/5/305800.jpg,1
133278, Saitou,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/4/293880.jpg,1
132596,Sara Shane,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/4/290068.jpg,160
133179, Shichino,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/4/291049.jpg,1
130873,Yumi Shirayanagi,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/13/286153.jpg,9
131407,Shou,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/2/288015.jpg,1
130944, Sugimoto,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/13/291084.jpg,1
133289, Taki,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/4/539830.jpg,1
131582,Kazuki Tomori,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/10/287553.jpg,4
133284, Tsutsumiuchi,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/3/291756.jpg,2
131093, Udou,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/14/287748.jpg,2
134459,Yuuki no Shoujo,Charlotte,Anime,1,https://cdn.myanimelist.net/images/characters/6/310410.jpg,5
139420,Iori Sekiguchi,Charlotte: Tsuyoimono-tachi,Anime,1,https://cdn.myanimelist.net/images/characters/6/304183.jpg,23
139421,Honoka,Charlotte: Tsuyoimono-tachi,Anime,1,https://cdn.myanimelist.net/images/characters/11/345832.jpg,4
42088,Blanc,Choujigen Game Neptune The Animation,Anime,2,https://cdn.myanimelist.net/images/characters/14/206115.jpg,459
40938,Neptune,Choujigen Game Neptune The Animation,Anime,3,https://cdn.myanimelist.net/images/characters/6/206111.jpg,1530
41891,Noire,Choujigen Game Neptune The Animation,Anime,2,https://cdn.myanimelist.net/images/characters/15/206113.jpg,883
42850,Vert,Choujigen Game Neptune The Animation,Anime,1,https://cdn.myanimelist.net/images/characters/16/206117.jpg,183
61607,5pb.,Choujigen Game Neptune The Animation,Anime,1,https://cdn.myanimelist.net/images/characters/13/215143.jpg,13
42735,Compa,Choujigen Game Neptune The Animation,Anime,1,https://cdn.myanimelist.net/images/characters/7/594279.jpg,64
61609,Chika Hakozaki,Choujigen Game Neptune The Animation,Anime,1,https://cdn.myanimelist.net/images/characters/2/219123.jpg,3
44249,Histoire,Choujigen Game Neptune The Animation,Anime,1,https://cdn.myanimelist.net/images/characters/5/206097.jpg,18
42736,IF,Choujigen Game Neptune The Animation,Anime,1,https://cdn.myanimelist.net/images/characters/10/206095.jpg,139
91351,Rei Kiseijou,Choujigen Game Neptune The Animation,Anime,1,https://cdn.myanimelist.net/images/characters/5/219343.jpg,9
88239,Linda,Choujigen Game Neptune The Animation,Anime,1,https://cdn.myanimelist.net/images/characters/10/213975.jpg,8
